Unip_ID	Kin_name	NetPhorest	Family	Subfamily	Alt_name	Classif_based_on	
Q9UM73	ALK	ALK7	Tyr	Insulin receptor	/	KINASE	ALK7
Q8NER5	ALK7	ALK7	TKL	TGFB receptor	/	KINASE	ALK7
P36894	BMPR1A	BMPR1A_BMPR1B	TKL	TGFB receptor	/	KINASE	BMPR1A
O00238	BMPR1B	BMPR1A_BMPR1B	TKL	TGFB receptor	/	KINASE	BMPR1B
P36894	BMPR1A	BMPR1A	TKL	TGFB receptor	/	KINASE	BMPR1A
O00238	BMPR1B	BMPR1B	TKL	TGFB receptor	/	KINASE	BMPR1B
P37173	TGFbR2	STKR_type2_group	TKL	TGFB receptor	/	KINASE	TGFbR2
Q16671	MISR2	STKR_type2_group	TKL	TGFB receptor	/	KINASE	MISR2
Q13873	BMPR2	STKR_type2_group	TKL	TGFB receptor	/	KINASE	BMPR2
P37173	TGFbR2	ACTR2_ACTR2B_TGFbR2_group	TKL	TGFB receptor	/	KINASE	TGFbR2
P37173	TGFbR2	TGFbR2	TKL	TGFB receptor	/	KINASE	TGFbR2
Q16671	MISR2	MISR2_BMPR2_group	TKL	TGFB receptor	/	KINASE	MISR2
Q13873	BMPR2	MISR2_BMPR2_group	TKL	TGFB receptor	/	KINASE	BMPR2
Q16671	MISR2	MISR2	TKL	TGFB receptor	/	KINASE	MISR2
Q13873	BMPR2	BMPR2	TKL	TGFB receptor	/	KINASE	BMPR2
P00519	ABL1	TK_group	Tyr	ABL	ABL	KINASE	Abl
P00519	ABL1	TK_group	Tyr	ABL	ABL	KINASE	Abl2
P42681	TXK	TK_group	Tyr	TEC	/	KINASE	TXK
Q13882	BRK	TK_group	Tyr	BRK/PTK6/SIK	/	KINASE	Brk
P42679	CTK	TK_group	Tyr	CSK	/	KINASE	CTK
P00533	EGFR	TK_group	Tyr	EGF receptor	/	KINASE	EGFR
P04626	ErbB2	TK_group	Tyr	EGF receptor	/	KINASE	ErbB2
Q15303	ErbB4	TK_group	Tyr	EGF receptor	/	KINASE	ErbB4
P21860	ErbB3	TK_group	Tyr	EGF receptor	/	KINASE	ErbB3
P23458	JAK1	TK_group	Tyr	JAK	/	KINASE	JAK1
P29597	TYK2	TK_group	Tyr	JAK	/	KINASE	Tyk2
O60674	JAK2	TK_group	Tyr	JAK	/	KINASE	JAK2
P29597	TYK2	TK_group	Tyr	JAK	/	KINASE	Tyk2b
Q6ZMQ8	LMR1	TK_group	Tyr	/	/	KINASE	Lmr1
Q8IWU2	LMR2	TK_group	Tyr	/	/	KINASE	Lmr2
Q9UM73	ALK	TK_group	Tyr	Insulin receptor	/	KINASE	ALK
P29376	LTK	TK_group	Tyr	Insulin receptor	/	KINASE	LTK
P08922	ROS	TK_group	Tyr	Insulin receptor	/	KINASE	Ros
P14616	IRR	TK_group	Tyr	Insulin receptor	/	KINASE	IRR
P06213	INSR	TK_group	Tyr	Insulin receptor	/	KINASE	InsR
P08069	IGF1R	TK_group	Tyr	Insulin receptor	/	KINASE	IGF1R
Q08345	DDR1	TK_group	Tyr	Insulin receptor	/	KINASE	DDR1
Q16832	DDR2	TK_group	Tyr	Insulin receptor	/	KINASE	DDR2
O15146	MUSK	TK_group	Tyr	/	/	KINASE	Musk
P04629	TRKA	TK_group	Tyr	Insulin receptor	/	KINASE	TRKA
Q16620	TRKB	TK_group	Tyr	Insulin receptor	/	KINASE	TRKB
P04629	TRKA	TK_group	Tyr	Insulin receptor	TRK	KINASE	TRKC
Q01973	ROR1	TK_group	Tyr	ROR	/	KINASE	ROR1
Q01974	ROR2	TK_group	Tyr	ROR	/	KINASE	ROR2
Q12866	MERTK	TK_group	Tyr	AXL/UFO	MER	KINASE	Mer
Q06418	TYRO3	TK_group	Tyr	AXL/UFO	SKY	KINASE	Sky
P08581	MET	TK_group	Tyr	/	/	KINASE	Met
Q04912	RON	TK_group	Tyr	/	/	KINASE	Ron
P34925	RYK	TK_group	Tyr	/	/	KINASE	RYK
P11362	FGFR1	TK_group	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR1
P21802	FGFR2	TK_group	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR2
P22607	FGFR3	TK_group	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR3
P22455	FGFR4	TK_group	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR4
P07949	RET	TK_group	Tyr	/	/	KINASE	Ret
P35968	KDR	TK_group	Tyr	CSF-1/PDGF receptor	/	KINASE	KDR
P17948	FLT1	TK_group	Tyr	CSF-1/PDGF receptor	/	KINASE	FLT1
P35916	FLT4	TK_group	Tyr	CSF-1/PDGF receptor	/	KINASE	FLT4
P07333	FMS	TK_group	Tyr	CSF-1/PDGF receptor	CSF1R	KINASE	CSF1R
P10721	KIT	TK_group	Tyr	CSF-1/PDGF receptor	/	KINASE	Kit
P17948	FLT1	TK_group	Tyr	CSF-1/PDGF receptor	FLT	KINASE	FLT3
P16234	PDGFRa	TK_group	Tyr	CSF-1/PDGF receptor	/	KINASE	PDGFRalpha
P09619	PDGFRb	TK_group	Tyr	CSF-1/PDGF receptor	/	KINASE	PDGFRbeta
Q02763	TIE2	TK_group	Tyr	Tie	/	KINASE	Tie2
P35590	TIE1	TK_group	Tyr	Tie	/	KINASE	Tie1
P21709	EphA1	TK_group	Tyr	Ephrin receptor	/	KINASE	EphA1
P29317	EphA2	TK_group	Tyr	Ephrin receptor	/	KINASE	EphA2
P29320	EphA3	TK_group	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	TK_group	Tyr	Ephrin receptor	/	KINASE	EphA5
P54764	EphA4	TK_group	Tyr	Ephrin receptor	/	KINASE	EphA4
Q9UF33	EphA6	TK_group	Tyr	Ephrin receptor	/	KINASE	EphA6
Q15375	EphA7	TK_group	Tyr	Ephrin receptor	/	KINASE	EphA7
P54762	EphB1	TK_group	Tyr	Ephrin receptor	/	KINASE	EphB1
P29323	EphB2	TK_group	Tyr	Ephrin receptor	/	KINASE	EphB2
P54753	EphB3	TK_group	Tyr	Ephrin receptor	/	KINASE	EphB3
P54760	EphB4	TK_group	Tyr	Ephrin receptor	/	KINASE	EphB4
P29322	EphA8	TK_group	Tyr	Ephrin receptor	/	KINASE	EphA8
O15197	EphB6	TK_group	Tyr	Ephrin receptor	/	KINASE	EphB6
Q5JZY3	EphA10	TK_group	Tyr	Ephrin receptor	/	KINASE	EphA10
P43403	ZAP70	TK_group	Tyr	SYK/ZAP-70	/	KINASE	ZAP70
P00519	ABL1	Abl_group	Tyr	ABL	ABL	KINASE	Abl
P00519	ABL1	Abl_group	Tyr	ABL	ABL	KINASE	Abl2
P00519	ABL1	Abl	Tyr	ABL	ABL	KINASE	Abl
P00519	ABL1	Abl2	Tyr	ABL	ABL	KINASE	Abl2
P42681	TXK	Tec_group	Tyr	TEC	/	KINASE	TXK
P42681	TXK	ITK_Tec_TXK_group	Tyr	TEC	/	KINASE	TXK
P42681	TXK	Tec_TXK_group	Tyr	TEC	/	KINASE	TXK
P42681	TXK	TXK	Tyr	TEC	/	KINASE	TXK
Q13882	BRK	Src_group	Tyr	BRK/PTK6/SIK	/	KINASE	Brk
Q13882	BRK	Brk_Srm_group	Tyr	BRK/PTK6/SIK	/	KINASE	Brk
Q13882	BRK	Brk	Tyr	BRK/PTK6/SIK	/	KINASE	Brk
P42679	CTK	Csk_group	Tyr	CSK	/	KINASE	CTK
P42679	CTK	CTK	Tyr	CSK	/	KINASE	CTK
P00533	EGFR	EGFR_group	Tyr	EGF receptor	/	KINASE	EGFR
P04626	ErbB2	EGFR_group	Tyr	EGF receptor	/	KINASE	ErbB2
Q15303	ErbB4	EGFR_group	Tyr	EGF receptor	/	KINASE	ErbB4
P21860	ErbB3	EGFR_group	Tyr	EGF receptor	/	KINASE	ErbB3
P00533	EGFR	ErbB4_EGFR_ErbB2_group	Tyr	EGF receptor	/	KINASE	EGFR
P04626	ErbB2	ErbB4_EGFR_ErbB2_group	Tyr	EGF receptor	/	KINASE	ErbB2
Q15303	ErbB4	ErbB4_EGFR_ErbB2_group	Tyr	EGF receptor	/	KINASE	ErbB4
P00533	EGFR	EGFR_ErbB2_group	Tyr	EGF receptor	/	KINASE	EGFR
P04626	ErbB2	EGFR_ErbB2_group	Tyr	EGF receptor	/	KINASE	ErbB2
P00533	EGFR	EGFR	Tyr	EGF receptor	/	KINASE	EGFR
P04626	ErbB2	ErbB2	Tyr	EGF receptor	/	KINASE	ErbB2
Q15303	ErbB4	ErbB4	Tyr	EGF receptor	/	KINASE	ErbB4
P21860	ErbB3	ErbB3	Tyr	EGF receptor	/	KINASE	ErbB3
P23458	JAK1	JAK_group	Tyr	JAK	/	KINASE	JAK1
P29597	TYK2	JAK_group	Tyr	JAK	/	KINASE	Tyk2
O60674	JAK2	JAK_group	Tyr	JAK	/	KINASE	JAK2
P23458	JAK1	JAK1_Tyk2_group	Tyr	JAK	/	KINASE	JAK1
P29597	TYK2	JAK1_Tyk2_group	Tyr	JAK	/	KINASE	Tyk2
P23458	JAK1	JAK1	Tyr	JAK	/	KINASE	JAK1
P29597	TYK2	Tyk2	Tyr	JAK	/	KINASE	Tyk2
O60674	JAK2	JAK2_JAK3_group	Tyr	JAK	/	KINASE	JAK2
O60674	JAK2	JAK2	Tyr	JAK	/	KINASE	JAK2
P29597	TYK2	JAKb_group	Tyr	JAK	/	KINASE	Tyk2b
P29597	TYK2	JAKb1_Tyk2b	Tyr	JAK	/	KINASE	Tyk2b
P29597	TYK2	Tyk2b	Tyr	JAK	/	KINASE	Tyk2b
Q6ZMQ8	LMR1	Lmr_group	Tyr	/	/	KINASE	Lmr1
Q8IWU2	LMR2	Lmr_group	Tyr	/	/	KINASE	Lmr2
Q6ZMQ8	LMR1	Lmr1_Lmr2_group	Tyr	/	/	KINASE	Lmr1
Q8IWU2	LMR2	Lmr1_Lmr2_group	Tyr	/	/	KINASE	Lmr2
Q6ZMQ8	LMR1	Lmr1	Tyr	/	/	KINASE	Lmr1
Q8IWU2	LMR2	Lmr2	Tyr	/	/	KINASE	Lmr2
Q9UM73	ALK	ALK_group	Tyr	Insulin receptor	/	KINASE	ALK
P29376	LTK	ALK_group	Tyr	Insulin receptor	/	KINASE	LTK
Q9UM73	ALK	ALK	Tyr	Insulin receptor	/	KINASE	ALK
P29376	LTK	LTK	Tyr	Insulin receptor	/	KINASE	LTK
P08922	ROS	Ros	Tyr	Insulin receptor	/	KINASE	Ros
P14616	IRR	InsR_group	Tyr	Insulin receptor	/	KINASE	IRR
P06213	INSR	InsR_group	Tyr	Insulin receptor	/	KINASE	InsR
P08069	IGF1R	InsR_group	Tyr	Insulin receptor	/	KINASE	IGF1R
P14616	IRR	IRR	Tyr	Insulin receptor	/	KINASE	IRR
P06213	INSR	InsR_IGF1R_group	Tyr	Insulin receptor	/	KINASE	InsR
P08069	IGF1R	InsR_IGF1R_group	Tyr	Insulin receptor	/	KINASE	IGF1R
P06213	INSR	InsR	Tyr	Insulin receptor	/	KINASE	InsR
P08069	IGF1R	IGF1R	Tyr	Insulin receptor	/	KINASE	IGF1R
Q08345	DDR1	DDR_group	Tyr	Insulin receptor	/	KINASE	DDR1
Q16832	DDR2	DDR_group	Tyr	Insulin receptor	/	KINASE	DDR2
Q08345	DDR1	DDR1	Tyr	Insulin receptor	/	KINASE	DDR1
Q16832	DDR2	DDR2	Tyr	Insulin receptor	/	KINASE	DDR2
O15146	MUSK	Musk	Tyr	/	/	KINASE	Musk
P04629	TRKA	Trk_group	Tyr	Insulin receptor	/	KINASE	TRKA
Q16620	TRKB	Trk_group	Tyr	Insulin receptor	/	KINASE	TRKB
P04629	TRKA	Trk_group	Tyr	Insulin receptor	TRK	KINASE	TRKC
P04629	TRKA	TRKA	Tyr	Insulin receptor	/	KINASE	TRKA
Q16620	TRKB	TRKB_TRKC_group	Tyr	Insulin receptor	/	KINASE	TRKB
P04629	TRKA	TRKB_TRKC_group	Tyr	Insulin receptor	TRK	KINASE	TRKC
Q16620	TRKB	TRKB	Tyr	Insulin receptor	/	KINASE	TRKB
P04629	TRKA	TRKC	Tyr	Insulin receptor	TRK	KINASE	TRKC
Q01973	ROR1	Ror_group	Tyr	ROR	/	KINASE	ROR1
Q01974	ROR2	Ror_group	Tyr	ROR	/	KINASE	ROR2
Q01973	ROR1	ROR1	Tyr	ROR	/	KINASE	ROR1
Q01974	ROR2	ROR2	Tyr	ROR	/	KINASE	ROR2
Q12866	MERTK	Axl_group	Tyr	AXL/UFO	MER	KINASE	Mer
Q06418	TYRO3	Axl_group	Tyr	AXL/UFO	SKY	KINASE	Sky
Q12866	MERTK	Axl_Mer_group	Tyr	AXL/UFO	MER	KINASE	Mer
Q12866	MERTK	Mer	Tyr	AXL/UFO	MER	KINASE	Mer
Q06418	TYRO3	Sky	Tyr	AXL/UFO	SKY	KINASE	Sky
P08581	MET	Met_group	Tyr	/	/	KINASE	Met
Q04912	RON	Met_group	Tyr	/	/	KINASE	Ron
P08581	MET	Met	Tyr	/	/	KINASE	Met
Q04912	RON	Ron	Tyr	/	/	KINASE	Ron
P34925	RYK	RYK	Tyr	/	/	KINASE	RYK
P11362	FGFR1	FGFR_group	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR1
P21802	FGFR2	FGFR_group	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR2
P22607	FGFR3	FGFR_group	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR3
P22455	FGFR4	FGFR_group	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR4
P11362	FGFR1	FGFR1	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR1
P21802	FGFR2	FGFR2_FGFR3_group	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR2
P22607	FGFR3	FGFR2_FGFR3_group	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR3
P21802	FGFR2	FGFR2	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR2
P22607	FGFR3	FGFR3	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR3
P22455	FGFR4	FGFR4	Tyr	Fibroblast growth factor receptor	/	KINASE	FGFR4
P07949	RET	Ret	Tyr	/	/	KINASE	Ret
P35968	KDR	VEGFR_group	Tyr	CSF-1/PDGF receptor	/	KINASE	KDR
P17948	FLT1	VEGFR_group	Tyr	CSF-1/PDGF receptor	/	KINASE	FLT1
P35916	FLT4	VEGFR_group	Tyr	CSF-1/PDGF receptor	/	KINASE	FLT4
P35968	KDR	KDR_FLT1_group	Tyr	CSF-1/PDGF receptor	/	KINASE	KDR
P17948	FLT1	KDR_FLT1_group	Tyr	CSF-1/PDGF receptor	/	KINASE	FLT1
P35968	KDR	KDR	Tyr	CSF-1/PDGF receptor	/	KINASE	KDR
P17948	FLT1	FLT1	Tyr	CSF-1/PDGF receptor	/	KINASE	FLT1
P35916	FLT4	FLT4	Tyr	CSF-1/PDGF receptor	/	KINASE	FLT4
P07333	FMS	FLT3_CSF1R_Kit_PDGFR_group	Tyr	CSF-1/PDGF receptor	CSF1R	KINASE	CSF1R
P10721	KIT	FLT3_CSF1R_Kit_PDGFR_group	Tyr	CSF-1/PDGF receptor	/	KINASE	Kit
P17948	FLT1	FLT3_CSF1R_Kit_PDGFR_group	Tyr	CSF-1/PDGF receptor	FLT	KINASE	FLT3
P16234	PDGFRa	FLT3_CSF1R_Kit_PDGFR_group	Tyr	CSF-1/PDGF receptor	/	KINASE	PDGFRalpha
P09619	PDGFRb	FLT3_CSF1R_Kit_PDGFR_group	Tyr	CSF-1/PDGF receptor	/	KINASE	PDGFRbeta
P07333	FMS	FLT3_CSF1R_Kit_group	Tyr	CSF-1/PDGF receptor	CSF1R	KINASE	CSF1R
P10721	KIT	FLT3_CSF1R_Kit_group	Tyr	CSF-1/PDGF receptor	/	KINASE	Kit
P17948	FLT1	FLT3_CSF1R_Kit_group	Tyr	CSF-1/PDGF receptor	FLT	KINASE	FLT3
P07333	FMS	CSF1R_Kit_group	Tyr	CSF-1/PDGF receptor	CSF1R	KINASE	CSF1R
P10721	KIT	CSF1R_Kit_group	Tyr	CSF-1/PDGF receptor	/	KINASE	Kit
P07333	FMS	CSF1R	Tyr	CSF-1/PDGF receptor	CSF1R	KINASE	CSF1R
P10721	KIT	Kit	Tyr	CSF-1/PDGF receptor	/	KINASE	Kit
P17948	FLT1	FLT3	Tyr	CSF-1/PDGF receptor	FLT	KINASE	FLT3
P16234	PDGFRa	PDGFR_group	Tyr	CSF-1/PDGF receptor	/	KINASE	PDGFRalpha
P09619	PDGFRb	PDGFR_group	Tyr	CSF-1/PDGF receptor	/	KINASE	PDGFRbeta
P16234	PDGFRa	PDGFRalpha	Tyr	CSF-1/PDGF receptor	/	KINASE	PDGFRalpha
P09619	PDGFRb	PDGFRbeta	Tyr	CSF-1/PDGF receptor	/	KINASE	PDGFRbeta
Q02763	TIE2	Tie_group	Tyr	Tie	/	KINASE	Tie2
P35590	TIE1	Tie_group	Tyr	Tie	/	KINASE	Tie1
Q02763	TIE2	Tie2	Tyr	Tie	/	KINASE	Tie2
P35590	TIE1	Tie1	Tyr	Tie	/	KINASE	Tie1
P21709	EphA1	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphA1
P29317	EphA2	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphA2
P29320	EphA3	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphA5
P54764	EphA4	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphA4
Q9UF33	EphA6	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphA6
Q15375	EphA7	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphA7
P54762	EphB1	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphB1
P29323	EphB2	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphB2
P54753	EphB3	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphB3
P54760	EphB4	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphB4
P29322	EphA8	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphA8
O15197	EphB6	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphB6
Q5JZY3	EphA10	Eph_group	Tyr	Ephrin receptor	/	KINASE	EphA10
P21709	EphA1	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA1
P29317	EphA2	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA2
P29320	EphA3	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA5
P54764	EphA4	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA4
Q9UF33	EphA6	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA6
Q15375	EphA7	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA7
P54762	EphB1	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB1
P29323	EphB2	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB2
P54753	EphB3	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB3
P54760	EphB4	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB4
P29322	EphA8	EphA1_EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA8
P21709	EphA1	EphA1	Tyr	Ephrin receptor	/	KINASE	EphA1
P29317	EphA2	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA2
P29320	EphA3	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA5
P54764	EphA4	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA4
Q9UF33	EphA6	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA6
Q15375	EphA7	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA7
P54762	EphB1	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB1
P29323	EphB2	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB2
P54753	EphB3	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB3
P54760	EphB4	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB4
P29322	EphA8	EphA2_EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA8
P29317	EphA2	EphA2	Tyr	Ephrin receptor	/	KINASE	EphA2
P29320	EphA3	EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA5
P54764	EphA4	EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA4
Q9UF33	EphA6	EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA6
Q15375	EphA7	EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA7
P54762	EphB1	EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB1
P29323	EphB2	EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB2
P54753	EphB3	EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB3
P54760	EphB4	EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB4
P29322	EphA8	EphA8_EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA8
P29320	EphA3	EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA5
P54764	EphA4	EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA4
Q9UF33	EphA6	EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA6
Q15375	EphA7	EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphA7
P54762	EphB1	EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB1
P29323	EphB2	EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB2
P54753	EphB3	EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB3
P54760	EphB4	EphA7_EphA6_EphA4_EphA3_EphA5_EphB4_EphB3_EphB1_EphB2_group	Tyr	Ephrin receptor	/	KINASE	EphB4
P29320	EphA3	EphA7_EphA6_EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	EphA7_EphA6_EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA5
P54764	EphA4	EphA7_EphA6_EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA4
Q9UF33	EphA6	EphA7_EphA6_EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA6
Q15375	EphA7	EphA7_EphA6_EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA7
P29320	EphA3	EphA6_EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	EphA6_EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA5
P54764	EphA4	EphA6_EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA4
Q9UF33	EphA6	EphA6_EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA6
P29320	EphA3	EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA5
P54764	EphA4	EphA4_EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA4
P29320	EphA3	EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	EphA3_EphA5_group	Tyr	Ephrin receptor	/	KINASE	EphA5
P29320	EphA3	EphA3	Tyr	Ephrin receptor	/	KINASE	EphA3
P54756	EphA5	EphA5	Tyr	Ephrin receptor	/	KINASE	EphA5
